time,ax,ay,az,gx,gy,gz,mx,my,mz,depth,current,voltage,temperature
2022-12-13 19:03:25.339198,0.01,-0.0,1.0,-0.92,-1.31,-1.08,-0.3,0.66,-0.58,,,,
2022-12-13 19:03:25.382348,,,,,,,,,,-0.06,,,
2022-12-13 19:03:25.425779,,,,,,,,,,,,,29.08
2022-12-13 19:03:25.891989,0.02,0.01,1.05,-2.74,-0.96,-12.28,-0.29,0.67,-0.57,,,,
2022-12-13 19:03:25.934888,,,,,,,,,,-0.07,,,
2022-12-13 19:03:25.936618,,,,,,,,,,,,,29.08
2022-12-13 19:03:26.444623,0.01,0.06,1.03,0.46,0.77,-20.3,-0.28,0.71,-0.57,,,,
2022-12-13 19:03:26.487747,,,,,,,,,,-0.06,,,
2022-12-13 19:03:26.528689,,,,,,,,,,,,,29.08
2022-12-13 19:03:26.570900,,,,,,,,,,,2.13,,
2022-12-13 19:03:26.571401,,,,,,,,,,,,12.23,
2022-12-13 19:03:26.997114,0.15,-0.06,0.99,0.49,-0.45,-16.93,-0.27,0.76,-0.57,,,,
2022-12-13 19:03:27.040830,,,,,,,,,,-0.06,,,
2022-12-13 19:03:27.077932,,,,,,,,,,,,,29.08
2022-12-13 19:03:27.550382,0.05,-0.02,1.05,-0.56,-0.2,9.35,-0.27,0.77,-0.56,,,,
2022-12-13 19:03:27.593499,,,,,,,,,,-0.06,,,
2022-12-13 19:03:27.634172,,,,,,,,,,,,,29.08
2022-12-13 19:03:28.059081,,,,,,,,,,,2.75,,
2022-12-13 19:03:28.059599,,,,,,,,,,,,12.24,
2022-12-13 19:03:28.103245,-0.01,-0.04,1.0,-1.2,-1.27,-9.56,-0.26,0.78,-0.56,,,,
2022-12-13 19:03:28.146455,,,,,,,,,,-0.06,,,
2022-12-13 19:03:28.179106,,,,,,,,,,,,,29.08
2022-12-13 19:03:28.656210,0.0,-0.03,1.05,0.11,-1.04,-9.67,-0.27,0.8,-0.57,,,,
2022-12-13 19:03:28.699377,,,,,,,,,,-0.06,,,
2022-12-13 19:03:28.741997,,,,,,,,,,,,,29.08
2022-12-13 19:03:29.209126,-0.04,-0.04,1.02,-0.81,0.28,-19.44,-0.28,0.83,-0.57,,,,
2022-12-13 19:03:29.252046,,,,,,,,,,-0.06,,,
2022-12-13 19:03:29.253604,,,,,,,,,,,,,29.08
2022-12-13 19:03:29.583679,,,,,,,,,,,2.5,,
2022-12-13 19:03:29.626416,,,,,,,,,,,,12.24,
2022-12-13 19:03:29.761885,-0.09,-0.05,1.01,-1.15,0.34,-22.22,-0.3,0.89,-0.56,,,,
2022-12-13 19:03:29.804875,,,,,,,,,,-0.06,,,
2022-12-13 19:03:29.846874,,,,,,,,,,,,,29.08
2022-12-13 19:03:30.314454,0.01,-0.04,1.08,-1.48,-0.35,-22.53,-0.34,0.92,-0.56,,,,
2022-12-13 19:03:30.357963,,,,,,,,,,-0.06,,,
2022-12-13 19:03:30.384978,,,,,,,,,,,,,29.08
2022-12-13 19:03:30.867695,-0.01,-0.04,1.05,-2.0,-0.58,-22.5,-0.37,0.96,-0.57,,,,
2022-12-13 19:03:30.910491,,,,,,,,,,-0.06,,,
2022-12-13 19:03:30.932806,,,,,,,,,,,,,29.08
2022-12-13 19:03:31.108370,,,,,,,,,,,1.63,,
2022-12-13 19:03:31.108861,,,,,,,,,,,,12.23,
2022-12-13 19:03:31.420833,-0.0,-0.01,1.02,-1.07,0.13,-18.07,-0.42,0.98,-0.57,,,,
2022-12-13 19:03:31.463345,,,,,,,,,,-0.06,,,
2022-12-13 19:03:31.506240,,,,,,,,,,,,,29.08
2022-12-13 19:03:31.973492,0.04,-0.09,1.02,0.52,1.64,-0.11,-0.43,0.98,-0.55,,,,
2022-12-13 19:03:32.016052,,,,,,,,,,-0.04,,,
2022-12-13 19:03:32.017821,,,,,,,,,,,,,29.08
2022-12-13 19:03:32.526201,-0.05,0.02,1.01,0.61,5.32,2.21,-0.42,0.98,-0.56,,,,
2022-12-13 19:03:32.568937,,,,,,,,,,-0.01,,,
2022-12-13 19:03:32.570810,,,,,,,,,,,,,29.08
2022-12-13 19:03:32.632951,,,,,,,,,,,5.75,,
2022-12-13 19:03:32.633568,,,,,,,,,,,,12.22,
2022-12-13 19:03:33.078733,0.06,-0.14,1.03,2.48,6.31,4.38,-0.4,0.99,-0.55,,,,
2022-12-13 19:03:33.121825,,,,,,,,,,0.01,,,
2022-12-13 19:03:33.155560,,,,,,,,,,,,,29.08
2022-12-13 19:03:33.632998,0.14,-0.02,1.06,1.89,5.02,5.7,-0.38,0.99,-0.54,,,,
2022-12-13 19:03:33.674496,,,,,,,,,,0.05,,,
2022-12-13 19:03:33.698349,,,,,,,,,,,,,29.08
2022-12-13 19:03:34.157337,,,,,,,,,,,4.88,,
2022-12-13 19:03:34.157879,,,,,,,,,,,,12.23,
2022-12-13 19:03:34.184516,0.15,-0.12,1.04,3.54,3.35,5.58,-0.35,1.0,-0.53,,,,
2022-12-13 19:03:34.227561,,,,,,,,,,0.1,,,
2022-12-13 19:03:34.229174,,,,,,,,,,,,,29.08
2022-12-13 19:03:34.737636,0.22,-0.12,1.02,3.02,-0.86,5.59,-0.34,1.01,-0.51,,,,
2022-12-13 19:03:34.779822,,,,,,,,,,0.15,,,
2022-12-13 19:03:34.822205,,,,,,,,,,,,,29.09
2022-12-13 19:03:35.290178,0.2,-0.18,0.98,2.97,-2.82,3.78,-0.34,1.02,-0.5,,,,
2022-12-13 19:03:35.333399,,,,,,,,,,0.22,,,
2022-12-13 19:03:35.334797,,,,,,,,,,,,,29.09
2022-12-13 19:03:35.682258,,,,,,,,,,,5.0,,
2022-12-13 19:03:35.682864,,,,,,,,,,,,12.21,
2022-12-13 19:03:35.842641,0.14,-0.21,0.97,3.18,-2.38,3.6,-0.35,1.02,-0.51,,,,
2022-12-13 19:03:35.886879,,,,,,,,,,0.29,,,
2022-12-13 19:03:35.888216,,,,,,,,,,,,,29.09
2022-12-13 19:03:36.395744,0.16,-0.18,0.9,1.82,-2.76,3.55,-0.35,1.03,-0.5,,,,
2022-12-13 19:03:36.438888,,,,,,,,,,0.36,,,
2022-12-13 19:03:36.440348,,,,,,,,,,,,,29.09
2022-12-13 19:03:36.948413,0.13,-0.22,0.98,0.88,-2.91,3.24,-0.35,1.03,-0.5,,,,
2022-12-13 19:03:36.991584,,,,,,,,,,0.43,,,
2022-12-13 19:03:36.993186,,,,,,,,,,,,,29.09
2022-12-13 19:03:37.206118,,,,,,,,,,,5.25,,
2022-12-13 19:03:37.216853,,,,,,,,,,,,12.22,
2022-12-13 19:03:37.501666,0.19,-0.42,1.13,-13.97,-22.84,1.72,-0.36,1.04,-0.5,,,,
2022-12-13 19:03:37.544237,,,,,,,,,,0.47,,,
2022-12-13 19:03:37.545982,,,,,,,,,,,,,29.09
2022-12-13 19:03:38.053604,0.01,-0.11,1.02,-18.66,-0.36,2.01,-0.38,0.98,-0.55,,,,
2022-12-13 19:03:38.097096,,,,,,,,,,0.48,,,
2022-12-13 19:03:38.099134,,,,,,,,,,,,,29.09
2022-12-13 19:03:38.607289,-0.01,-0.01,0.98,1.18,0.31,3.16,-0.37,0.97,-0.57,,,,
2022-12-13 19:03:38.650377,,,,,,,,,,0.48,,,
2022-12-13 19:03:38.651920,,,,,,,,,,,,,29.09
2022-12-13 19:03:38.730696,,,,,,,,,,,4.88,,
2022-12-13 19:03:38.731168,,,,,,,,,,,,12.24,
2022-12-13 19:03:39.159802,-0.01,-0.03,1.07,-0.96,-0.55,1.93,-0.38,0.96,-0.56,,,,
2022-12-13 19:03:39.202811,,,,,,,,,,0.48,,,
2022-12-13 19:03:39.204777,,,,,,,,,,,,,29.09
2022-12-13 19:03:39.712967,0.03,0.02,1.05,-0.87,-0.47,1.97,-0.37,0.96,-0.56,,,,
2022-12-13 19:03:39.755791,,,,,,,,,,0.48,,,
2022-12-13 19:03:39.757328,,,,,,,,,,,,,29.09
2022-12-13 19:03:40.255425,,,,,,,,,,,1.38,,
2022-12-13 19:03:40.256000,,,,,,,,,,,,12.24,
2022-12-13 19:03:40.265274,0.01,0.01,1.0,-1.09,-0.32,2.02,-0.37,0.97,-0.56,,,,
2022-12-13 19:03:40.308216,,,,,,,,,,0.48,,,
2022-12-13 19:03:40.310321,,,,,,,,,,,,,29.09
2022-12-13 19:03:40.818465,-0.0,-0.04,1.03,2.91,1.94,3.02,-0.38,0.96,-0.56,,,,
2022-12-13 19:03:40.861623,,,,,,,,,,0.46,,,
2022-12-13 19:03:40.862955,,,,,,,,,,,,,29.09
2022-12-13 19:03:41.370930,0.03,-0.1,1.01,4.57,3.41,3.7,-0.36,0.97,-0.55,,,,
2022-12-13 19:03:41.414296,,,,,,,,,,0.44,,,
2022-12-13 19:03:41.415845,,,,,,,,,,,,,29.09
2022-12-13 19:03:41.780350,,,,,,,,,,,1.25,,
2022-12-13 19:03:41.780834,,,,,,,,,,,,12.25,
2022-12-13 19:03:41.923973,0.07,-0.14,1.01,2.8,2.41,4.11,-0.35,0.99,-0.53,,,,
2022-12-13 19:03:41.966859,,,,,,,,,,0.41,,,
2022-12-13 19:03:41.968424,,,,,,,,,,,,,29.09
2022-12-13 19:03:42.476567,0.09,-0.16,1.0,0.43,0.4,4.63,-0.34,0.99,-0.53,,,,
2022-12-13 19:03:42.519759,,,,,,,,,,0.38,,,
2022-12-13 19:03:42.521300,,,,,,,,,,,,,29.09
2022-12-13 19:03:43.029519,0.1,-0.15,1.0,-1.9,-1.28,4.81,-0.33,0.98,-0.53,,,,
2022-12-13 19:03:43.072279,,,,,,,,,,0.35,,,
2022-12-13 19:03:43.073951,,,,,,,,,,,,,29.09
2022-12-13 19:03:43.304638,,,,,,,,,,,1.25,,
2022-12-13 19:03:43.305263,,,,,,,,,,,,12.23,
2022-12-13 19:03:43.582198,0.09,-0.13,1.0,-3.72,-1.16,4.7,-0.33,0.97,-0.54,,,,
2022-12-13 19:03:43.625298,,,,,,,,,,0.31,,,
2022-12-13 19:03:43.626839,,,,,,,,,,,,,29.09
2022-12-13 19:03:44.134520,0.08,-0.09,1.01,-4.62,-1.26,4.22,-0.33,0.95,-0.54,,,,
2022-12-13 19:03:44.178186,,,,,,,,,,0.26,,,
2022-12-13 19:03:44.179620,,,,,,,,,,,,,29.09
2022-12-13 19:03:44.688005,0.08,-0.05,1.01,-3.99,-0.37,4.3,-0.32,0.95,-0.55,,,,
2022-12-13 19:03:44.730719,,,,,,,,,,0.22,,,
2022-12-13 19:03:44.732465,,,,,,,,,,,,,29.09
2022-12-13 19:03:44.828970,,,,,,,,,,,1.25,,
2022-12-13 19:03:44.829540,,,,,,,,,,,,12.24,
2022-12-13 19:03:45.240823,0.08,-0.02,1.01,-3.18,-0.61,4.81,-0.32,0.93,-0.55,,,,
2022-12-13 19:03:45.283573,,,,,,,,,,0.17,,,
2022-12-13 19:03:45.285314,,,,,,,,,,,,,29.09
2022-12-13 19:03:45.793046,0.08,0.0,1.01,-1.88,-0.81,5.7,-0.31,0.92,-0.55,,,,
2022-12-13 19:03:45.836241,,,,,,,,,,0.13,,,
2022-12-13 19:03:45.837952,,,,,,,,,,,,,29.1
2022-12-13 19:03:46.346270,0.08,0.01,1.01,-0.82,-0.71,6.97,-0.31,0.91,-0.56,,,,
2022-12-13 19:03:46.390805,,,,,,,,,,,1.5,,
2022-12-13 19:03:46.391296,,,,,,,,,,,,12.23,
2022-12-13 19:03:46.391648,,,,,,,,,,0.09,,,
2022-12-13 19:03:46.391988,,,,,,,,,,,,,29.1
2022-12-13 19:03:46.898972,0.07,0.02,1.01,-0.38,-0.12,7.72,-0.31,0.9,-0.55,,,,
2022-12-13 19:03:46.941596,,,,,,,,,,0.05,,,
2022-12-13 19:03:46.943395,,,,,,,,,,,,,29.1
2022-12-13 19:03:47.452211,0.08,0.02,1.0,-0.4,0.31,8.1,-0.3,0.89,-0.56,,,,
2022-12-13 19:03:47.494922,,,,,,,,,,0.01,,,
2022-12-13 19:03:47.496362,,,,,,,,,,,,,29.1
2022-12-13 19:03:47.878315,,,,,,,,,,,0.75,,
2022-12-13 19:03:47.878857,,,,,,,,,,,,12.25,
2022-12-13 19:03:48.004536,0.09,0.02,1.01,-0.51,0.11,8.36,-0.28,0.88,-0.56,,,,
2022-12-13 19:03:48.047932,,,,,,,,,,-0.02,,,
2022-12-13 19:03:48.049304,,,,,,,,,,,,,29.1
2022-12-13 19:03:48.558162,0.09,0.02,1.01,2.21,-0.25,8.37,-0.27,0.87,-0.56,,,,
2022-12-13 19:03:48.601428,,,,,,,,,,-0.05,,,
2022-12-13 19:03:48.602285,,,,,,,,,,,,,29.1
2022-12-13 19:03:49.109887,0.07,0.02,1.01,1.43,-3.75,8.09,-0.27,0.86,-0.56,,,,
2022-12-13 19:03:49.153254,,,,,,,,,,-0.06,,,
2022-12-13 19:03:49.154766,,,,,,,,,,,,,29.1
2022-12-13 19:03:49.402614,,,,,,,,,,,1.38,,
2022-12-13 19:03:49.446864,,,,,,,,,,,,12.25,
2022-12-13 19:03:49.663022,0.03,-0.0,1.01,1.7,-4.0,8.36,-0.28,0.86,-0.57,,,,
2022-12-13 19:03:49.706687,,,,,,,,,,-0.06,,,
2022-12-13 19:03:49.707946,,,,,,,,,,,,,29.1
2022-12-13 19:03:50.215503,0.01,-0.01,1.0,-0.83,-1.19,8.74,-0.28,0.85,-0.57,,,,
2022-12-13 19:03:50.258743,,,,,,,,,,-0.07,,,
2022-12-13 19:03:50.260382,,,,,,,,,,,,,29.1
2022-12-13 19:03:50.768832,0.0,-0.01,1.02,-0.48,-1.48,8.57,-0.28,0.83,-0.57,,,,
2022-12-13 19:03:50.818854,,,,,,,,,,-0.07,,,
2022-12-13 19:03:50.820102,,,,,,,,,,,,,29.1
2022-12-13 19:03:50.927573,,,,,,,,,,,1.5,,
2022-12-13 19:03:50.928073,,,,,,,,,,,,12.24,
2022-12-13 19:03:51.321337,-0.01,-0.0,1.02,-1.15,-0.95,8.24,-0.28,0.82,-0.58,,,,
2022-12-13 19:03:51.364788,,,,,,,,,,-0.07,,,
2022-12-13 19:03:51.366210,,,,,,,,,,,,,29.09
2022-12-13 19:03:51.874016,-0.0,-0.01,1.02,-0.22,-0.36,8.01,-0.27,0.81,-0.58,,,,
2022-12-13 19:03:51.917565,,,,,,,,,,-0.07,,,
2022-12-13 19:03:51.918954,,,,,,,,,,,,,29.09
2022-12-13 19:03:52.427149,-0.0,-0.01,1.02,-1.1,0.78,7.61,-0.28,0.8,-0.58,,,,
2022-12-13 19:03:52.452163,,,,,,,,,,,1.38,,
2022-12-13 19:03:52.452651,,,,,,,,,,,,12.25,
2022-12-13 19:03:52.470253,,,,,,,,,,-0.07,,,
2022-12-13 19:03:52.471963,,,,,,,,,,,,,29.09
2022-12-13 19:03:52.979869,0.0,-0.01,1.02,-0.91,-0.32,6.89,-0.27,0.78,-0.57,,,,
2022-12-13 19:03:53.022753,,,,,,,,,,-0.06,,,
2022-12-13 19:03:53.024537,,,,,,,,,,,,,29.09
2022-12-13 19:03:53.533046,0.01,-0.0,1.02,-0.15,-0.41,7.28,-0.26,0.77,-0.58,,,,
2022-12-13 19:03:53.575810,,,,,,,,,,-0.06,,,
2022-12-13 19:03:53.577404,,,,,,,,,,,,,29.09
2022-12-13 19:03:53.976672,,,,,,,,,,,1.5,,
2022-12-13 19:03:53.977475,,,,,,,,,,,,12.24,
2022-12-13 19:03:54.085747,0.01,-0.01,1.02,-1.38,-0.31,6.65,-0.26,0.76,-0.57,,,,
2022-12-13 19:03:54.128385,,,,,,,,,,-0.06,,,
2022-12-13 19:03:54.130547,,,,,,,,,,,,,29.09
2022-12-13 19:03:54.638341,0.01,-0.0,1.02,0.31,0.07,6.41,-0.26,0.75,-0.58,,,,
2022-12-13 19:03:54.681627,,,,,,,,,,-0.06,,,
2022-12-13 19:03:54.722806,,,,,,,,,,,,,29.09
2022-12-13 19:03:55.190822,0.02,-0.0,1.02,-1.15,0.6,6.13,-0.26,0.74,-0.57,,,,
2022-12-13 19:03:55.234349,,,,,,,,,,-0.06,,,
2022-12-13 19:03:55.235778,,,,,,,,,,,,,29.09
2022-12-13 19:03:55.500655,,,,,,,,,,,5.88,,
2022-12-13 19:03:55.529408,,,,,,,,,,,,12.23,
2022-12-13 19:03:55.744251,0.02,-0.01,1.02,-0.57,-0.2,5.01,-0.26,0.74,-0.57,,,,
2022-12-13 19:03:55.786931,,,,,,,,,,-0.06,,,
2022-12-13 19:03:55.795884,,,,,,,,,,,,,29.09
2022-12-13 19:03:56.296838,0.0,0.0,1.04,0.07,-0.11,-10.97,-0.26,0.74,-0.57,,,,
2022-12-13 19:03:56.339906,,,,,,,,,,-0.06,,,
2022-12-13 19:03:56.351392,,,,,,,,,,,,,29.09
2022-12-13 19:03:56.849848,0.03,-0.0,0.99,-4.03,-2.5,-11.06,-0.25,0.76,-0.58,,,,
2022-12-13 19:03:56.893051,,,,,,,,,,-0.06,,,
2022-12-13 19:03:56.894266,,,,,,,,,,,,,29.09
2022-12-13 19:03:57.025806,,,,,,,,,,,2.38,,
2022-12-13 19:03:57.026745,,,,,,,,,,,,12.23,
2022-12-13 19:03:57.402338,0.01,0.04,1.04,-2.48,0.94,-14.11,-0.25,0.79,-0.57,,,,
2022-12-13 19:03:57.445875,,,,,,,,,,-0.06,,,
2022-12-13 19:03:57.457538,,,,,,,,,,,,,29.09
2022-12-13 19:03:57.955295,0.01,-0.03,1.01,-0.01,-0.7,-16.56,-0.27,0.82,-0.57,,,,
2022-12-13 19:03:57.998165,,,,,,,,,,-0.06,,,
2022-12-13 19:03:58.013596,,,,,,,,,,,,,29.09
2022-12-13 19:03:58.507850,0.02,0.01,1.05,-0.03,-0.47,-0.12,-0.27,0.84,-0.57,,,,
2022-12-13 19:03:58.550030,,,,,,,,,,,2.0,,
2022-12-13 19:03:58.550487,,,,,,,,,,,,12.24,
2022-12-13 19:03:58.550853,,,,,,,,,,-0.06,,,
2022-12-13 19:03:58.553137,,,,,,,,,,,,,29.09
2022-12-13 19:03:59.061150,0.01,-0.01,1.0,0.72,-2.61,16.05,-0.27,0.82,-0.57,,,,
2022-12-13 19:03:59.104168,,,,,,,,,,-0.06,,,
2022-12-13 19:03:59.105683,,,,,,,,,,,,,29.09
2022-12-13 19:03:59.614030,-0.01,-0.01,1.02,-0.38,-1.12,17.56,-0.27,0.8,-0.57,,,,
2022-12-13 19:03:59.658613,,,,,,,,,,-0.06,,,
2022-12-13 19:03:59.659694,,,,,,,,,,,,,29.09
2022-12-13 19:04:00.074547,,,,,,,,,,,3.0,,
2022-12-13 19:04:00.075044,,,,,,,,,,,,12.23,
2022-12-13 19:04:00.166507,-0.02,-0.01,0.96,-0.74,0.53,19.5,-0.27,0.76,-0.57,,,,
2022-12-13 19:04:00.210036,,,,,,,,,,-0.07,,,
2022-12-13 19:04:00.254148,,,,,,,,,,,,,29.09
2022-12-13 19:04:00.719443,0.02,0.0,1.01,1.4,0.26,22.28,-0.27,0.72,-0.57,,,,
2022-12-13 19:04:00.762532,,,,,,,,,,-0.07,,,
2022-12-13 19:04:00.804657,,,,,,,,,,,,,29.09
2022-12-13 19:04:01.272623,0.06,-0.02,1.07,-0.64,-0.38,22.79,-0.28,0.69,-0.57,,,,
2022-12-13 19:04:01.315458,,,,,,,,,,-0.07,,,
2022-12-13 19:04:01.317357,,,,,,,,,,,,,29.09
2022-12-13 19:04:01.599456,,,,,,,,,,,4.13,,
2022-12-13 19:04:01.632834,,,,,,,,,,,,12.22,
2022-12-13 19:04:01.824920,0.02,0.03,0.96,1.19,-1.18,30.25,-0.3,0.65,-0.57,,,,
2022-12-13 19:04:01.868327,,,,,,,,,,-0.07,,,
2022-12-13 19:04:01.869905,,,,,,,,,,,,,29.08
2022-12-13 19:04:02.377961,0.04,-0.01,1.04,-0.67,-2.74,26.07,-0.35,0.61,-0.57,,,,
2022-12-13 19:04:02.420939,,,,,,,,,,-0.06,,,
2022-12-13 19:04:02.444582,,,,,,,,,,,,,29.08
2022-12-13 19:04:02.930767,0.03,-0.0,1.04,0.41,-0.81,20.85,-0.39,0.59,-0.58,,,,
2022-12-13 19:04:02.974115,,,,,,,,,,-0.06,,,
2022-12-13 19:04:02.975615,,,,,,,,,,,,,29.08
2022-12-13 19:04:03.123984,,,,,,,,,,,4.25,,
2022-12-13 19:04:03.124486,,,,,,,,,,,,12.23,
2022-12-13 19:04:03.483969,0.01,0.01,1.04,-0.86,-0.5,20.89,-0.43,0.57,-0.57,,,,
2022-12-13 19:04:03.526733,,,,,,,,,,-0.07,,,
2022-12-13 19:04:03.528368,,,,,,,,,,,,,29.08
2022-12-13 19:04:04.036491,0.05,-0.01,1.06,1.39,-0.28,27.41,-0.46,0.58,-0.57,,,,
2022-12-13 19:04:04.079741,,,,,,,,,,-0.07,,,
2022-12-13 19:04:04.081298,,,,,,,,,,,,,29.08
2022-12-13 19:04:04.589622,0.09,-0.03,1.12,1.95,-0.25,29.95,-0.51,0.59,-0.58,,,,
2022-12-13 19:04:04.632547,,,,,,,,,,-0.07,,,
2022-12-13 19:04:04.674419,,,,,,,,,,,,,29.08
2022-12-13 19:04:04.675145,,,,,,,,,,,3.88,,
2022-12-13 19:04:04.675557,,,,,,,,,,,,12.21,
2022-12-13 19:04:05.142206,0.07,-0.03,1.05,0.92,-0.49,29.5,-0.56,0.61,-0.59,,,,
2022-12-13 19:04:05.185454,,,,,,,,,,-0.07,,,
2022-12-13 19:04:05.187281,,,,,,,,,,,,,29.08
2022-12-13 19:04:05.695122,0.03,0.02,1.02,0.31,-0.78,30.17,-0.6,0.65,-0.58,,,,
2022-12-13 19:04:05.737808,,,,,,,,,,-0.07,,,
2022-12-13 19:04:05.782400,,,,,,,,,,,,,29.08
2022-12-13 19:04:06.173030,,,,,,,,,,,3.13,,
2022-12-13 19:04:06.205554,,,,,,,,,,,,12.26,
2022-12-13 19:04:06.247415,0.03,-0.02,1.04,0.69,-0.17,30.02,-0.64,0.68,-0.58,,,,
2022-12-13 19:04:06.290730,,,,,,,,,,-0.07,,,
2022-12-13 19:04:06.307614,,,,,,,,,,,,,29.08
2022-12-13 19:04:06.800971,0.01,-0.02,1.02,1.16,-0.91,24.63,-0.65,0.74,-0.58,,,,
2022-12-13 19:04:06.843947,,,,,,,,,,-0.06,,,
2022-12-13 19:04:06.886675,,,,,,,,,,,,,29.08
2022-12-13 19:04:07.353802,0.02,-0.02,1.02,0.06,-0.87,12.89,-0.66,0.77,-0.57,,,,
2022-12-13 19:04:07.396424,,,,,,,,,,-0.07,,,
2022-12-13 19:04:07.398242,,,,,,,,,,,,,29.08
2022-12-13 19:04:07.697802,,,,,,,,,,,5.13,,
2022-12-13 19:04:07.698724,,,,,,,,,,,,12.21,
2022-12-13 19:04:07.906144,0.02,-0.04,1.1,-2.28,-3.29,7.84,-0.68,0.79,-0.57,,,,
2022-12-13 19:04:07.949581,,,,,,,,,,-0.08,,,
2022-12-13 19:04:07.990179,,,,,,,,,,,,,29.08
2022-12-13 19:04:08.458871,0.01,-0.02,0.98,0.88,-1.43,5.14,-0.68,0.79,-0.57,,,,
2022-12-13 19:04:08.502153,,,,,,,,,,-0.07,,,
2022-12-13 19:04:08.503854,,,,,,,,,,,,,29.08
2022-12-13 19:04:09.011698,-0.0,-0.01,1.02,-0.32,0.84,3.73,-0.68,0.8,-0.57,,,,
2022-12-13 19:04:09.055025,,,,,,,,,,-0.06,,,
2022-12-13 19:04:09.056832,,,,,,,,,,,,,29.08
2022-12-13 19:04:09.221759,,,,,,,,,,,1.25,,
2022-12-13 19:04:09.222310,,,,,,,,,,,,12.25,
2022-12-13 19:04:09.564890,0.01,-0.01,1.03,-1.49,-0.29,2.11,-0.67,0.8,-0.57,,,,
2022-12-13 19:04:09.608220,,,,,,,,,,-0.06,,,
2022-12-13 19:04:09.650891,,,,,,,,,,,,,29.08
2022-12-13 19:04:10.118014,-0.02,-0.05,0.97,-0.17,1.71,1.21,-0.68,0.79,-0.58,,,,
2022-12-13 19:04:10.161121,,,,,,,,,,-0.06,,,
2022-12-13 19:04:10.162427,,,,,,,,,,,,,29.08
2022-12-13 19:04:10.670297,0.02,-0.0,1.01,-1.23,-0.35,0.39,-0.67,0.79,-0.58,,,,
2022-12-13 19:04:10.713799,,,,,,,,,,-0.06,,,
2022-12-13 19:04:10.715141,,,,,,,,,,,,,29.07
2022-12-13 19:04:10.746500,,,,,,,,,,,6.38,,
2022-12-13 19:04:10.747149,,,,,,,,,,,,12.21,
2022-12-13 19:04:11.223316,0.1,-0.0,1.02,6.42,7.91,-0.63,-0.67,0.8,-0.59,,,,
2022-12-13 19:04:11.266425,,,,,,,,,,-0.05,,,
2022-12-13 19:04:11.268083,,,,,,,,,,,,,29.07
2022-12-13 19:04:11.776370,0.11,-0.05,1.0,-1.64,1.71,0.7,-0.64,0.81,-0.6,,,,
2022-12-13 19:04:11.819638,,,,,,,,,,-0.05,,,
2022-12-13 19:04:11.820773,,,,,,,,,,,,,29.07
2022-12-13 19:04:12.271331,,,,,,,,,,,8.75,,
2022-12-13 19:04:12.271836,,,,,,,,,,,,12.2,
2022-12-13 19:04:12.328674,0.08,-0.03,1.02,-2.77,-2.13,0.85,-0.64,0.79,-0.59,,,,
2022-12-13 19:04:12.372280,,,,,,,,,,-0.05,,,
2022-12-13 19:04:12.373680,,,,,,,,,,,,,29.07
2022-12-13 19:04:12.882369,0.12,-0.03,1.01,-1.32,-1.98,0.13,-0.65,0.78,-0.6,,,,
2022-12-13 19:04:12.924834,,,,,,,,,,-0.02,,,
2022-12-13 19:04:12.945632,,,,,,,,,,,,,29.07
2022-12-13 19:04:13.434431,0.13,-0.0,1.04,2.84,10.66,2.63,-0.64,0.8,-0.59,,,,
2022-12-13 19:04:13.478037,,,,,,,,,,0.03,,,
2022-12-13 19:04:13.479410,,,,,,,,,,,,,29.07
2022-12-13 19:04:13.795446,,,,,,,,,,,8.0,,
2022-12-13 19:04:13.838329,,,,,,,,,,,,12.21,
2022-12-13 19:04:13.987936,0.21,-0.06,1.06,4.59,9.2,2.37,-0.59,0.81,-0.61,,,,
2022-12-13 19:04:14.030735,,,,,,,,,,0.09,,,
2022-12-13 19:04:14.032168,,,,,,,,,,,,,29.07
2022-12-13 19:04:14.539981,0.35,-0.1,0.91,4.72,5.57,2.58,-0.58,0.83,-0.6,,,,
2022-12-13 19:04:14.583425,,,,,,,,,,0.16,,,
2022-12-13 19:04:14.584958,,,,,,,,,,,,,29.07
2022-12-13 19:04:15.093256,0.31,-0.14,0.93,5.64,1.23,2.15,-0.56,0.84,-0.62,,,,
2022-12-13 19:04:15.135810,,,,,,,,,,0.25,,,
2022-12-13 19:04:15.137643,,,,,,,,,,,,,29.07
2022-12-13 19:04:15.320437,,,,,,,,,,,8.38,,
2022-12-13 19:04:15.321082,,,,,,,,,,,,12.2,
2022-12-13 19:04:15.645948,0.32,-0.23,0.88,4.71,-0.48,2.86,-0.55,0.88,-0.61,,,,
2022-12-13 19:04:15.689022,,,,,,,,,,0.33,,,
2022-12-13 19:04:15.713449,,,,,,,,,,,,,29.07
2022-12-13 19:04:16.198530,0.3,-0.3,0.92,4.09,-2.54,3.31,-0.55,0.9,-0.6,,,,
2022-12-13 19:04:16.241718,,,,,,,,,,0.41,,,
2022-12-13 19:04:16.243264,,,,,,,,,,,,,29.07
2022-12-13 19:04:16.751395,0.18,-0.19,0.94,-8.57,-19.76,5.68,-0.61,0.88,-0.58,,,,
2022-12-13 19:04:16.794570,,,,,,,,,,0.46,,,
2022-12-13 19:04:16.820555,,,,,,,,,,,,,29.07
2022-12-13 19:04:16.862782,,,,,,,,,,,9.88,,
2022-12-13 19:04:16.863306,,,,,,,,,,,,12.18,
